TransactionID,CustomerID,Category,Region,PaymentMethod,Status,OriginalPrice,DiscountType,DiscountAmount,FinalPrice,TransactionDate
62cf3416-28f0-4519-ac1b-e8d290fe24ec,9803057d-5dda-4737-8dcf-38cbd496147d,Sports,Europe,Crypto,Completed,272.05,None,0.0,272.05,2025-03-17
da7ca74e-2e26-4a83-bedd-33f20ae5bca0,7d1150ca-036c-4831-b778-92707328e32a,Apparel,South America,Debit Card,Failed Payment,164.68,LOYALTY20,32.94,131.74,2025-05-05
0f86e540-4667-4853-92aa-fa254be5fb65,e67379fb-185c-4821-805f-10fe6c642392,Electronics,North America,Apple Pay,Completed,1118.94,BOGO,559.47,559.47,2025-04-15
a056ca82-492f-4d12-963b-bf61789f06cf,a5d23bc6-27a5-47e4-b648-6488820978d5,Sports,North America,Apple Pay,Completed,266.62,BOGO,133.31,133.31,2025-03-25
13ae54b8-a148-4e5a-89b1-9137c8048597,c9591bbd-4dc9-45a1-b98c-d6c0fa5434cd,Sports,North America,Debit Card,Completed,157.44,LOYALTY20,31.49,125.95,2025-03-31
fda9023d-63b1-44fa-87bd-4368afc30bbb,c98c13b1-a63b-4ff6-9f83-2683fe1ef68c,Sports,Australia,Crypto,Refunded,188.56,None,0.0,188.56,2025-02-16
47e4dedf-ea31-4405-bd7e-7c6d3350d8f5,36327f0b-da07-46cc-990d-43a58b24f03d,Electronics,Asia,Crypto,Completed,205.36,None,0.0,205.36,2025-02-02
81fd7e6f-1cf2-439a-9fe3-22737790628e,178dcbaf-990c-464f-9e94-501bc52515cd,Electronics,Asia,Debit Card,Completed,325.03,None,0.0,325.03,2025-03-29
33d59441-45a1-4a66-94ae-85824b3fe223,7a376b9a-00e1-47ac-9e91-b3ba56355672,Home Goods,North America,Apple Pay,Completed,104.33,None,0.0,104.33,2025-01-17
0a8ab54e-a662-4010-bcc6-cd67389416b0,758946ab-f52f-4b63-a7a7-aa0cc17ebf8c,Sports,South America,Credit Card,Completed,118.69,None,0.0,118.69,2025-05-28
93d2ea94-99fc-4692-932e-d098565261a7,e5b00567-aefa-4aeb-937a-f7674eec2980,Home Goods,North America,Apple Pay,Completed,336.78,None,0.0,336.78,2025-03-23
c0bed7c6-4a1f-425f-b6a8-d8bb1717c92a,514d2b1e-acab-4613-9f0e-4b83b8540a51,Home Goods,South America,Crypto,Completed,199.52,BOGO,99.76,99.76,2024-12-16
a9f177f7-a036-4af4-8d63-a99eb57f59e3,db2b34c2-280e-4e4c-a8fb-d9a6629ce5b8,Apparel,North America,Apple Pay,Completed,33.4,None,0.0,33.4,2025-03-08
e2aa5578-2c8d-4505-8b07-ad82fe5ea6da,129b4be7-7f21-4d84-b360-7bd97321d923,Sports,North America,PayPal,Completed,99.97,FLASH15,15.0,84.97,2025-03-03
f7c22414-7b52-4416-9edc-1acaeef314fa,65c19019-8959-410f-9161-9c622e66081d,Sports,South America,Credit Card,Completed,341.74,None,0.0,341.74,2025-04-07
b0d0b675-8136-4212-be19-7787c14db436,f353019f-8a64-4824-b9f7-0f3c3c8768a1,Electronics,South America,Debit Card,Completed,391.02,None,0.0,391.02,2025-03-21
e0e1e2fd-19e9-4a04-aa62-31306187c805,20f6addf-a2ca-4220-b9c5-b437f3676aeb,Home Goods,Europe,Credit Card,Completed,357.19,None,0.0,357.19,2025-01-30
89547cd7-1618-4fb3-b3c4-e8ce47606dce,b10b83b0-8859-4bbb-89ea-9b8dff25a938,Beauty,Europe,Credit Card,Completed,25.91,10OFF,2.59,23.32,2025-03-08
30d51582-6b56-4b51-adcf-e81509948c95,38351a62-9c07-464b-992f-af204af13427,Beauty,Australia,PayPal,Completed,137.99,LOYALTY20,27.6,110.39,2025-03-14
fc5f2ace-38ed-478d-b15f-996b10cb6410,fb7ac5cd-2dba-4ff7-a524-ab3eaf5cc053,Sports,Asia,Crypto,Completed,353.76,None,0.0,353.76,2025-01-08
31dd3560-bd43-43bb-91a7-5e995cf40954,3a1a492c-3e70-43c7-a11f-66ca4cddc385,Electronics,Australia,Apple Pay,Returned,749.76,10OFF,74.98,674.78,2025-03-15
d6e52169-26a6-4c0b-abbe-11a4e3d0e818,4d686d42-ea55-48a4-9d7f-c96fea69bf67,Beauty,Europe,Crypto,Completed,39.54,BOGO,19.77,19.77,2025-04-03
de901439-4f8e-4d64-b89d-1270e5afaccf,ce1f2adf-1332-41ff-9f09-c51e75777a01,Home Goods,Europe,Apple Pay,Completed,187.77,None,0.0,187.77,2025-05-21
a19c9db7-acf5-4c4e-b4c0-e30c066283ae,6453e8d6-3b61-4a57-bcb4-48e0d09ac9f6,Electronics,South America,Apple Pay,Returned,809.95,None,0.0,809.95,2025-04-18
28c9572e-bf81-494a-92e6-408fb9fb5c29,afbf3721-21bb-48b7-a6ad-28e7c7b614b0,Beauty,Asia,Crypto,Completed,91.61,10OFF,9.16,82.45,2025-02-16
7f3c36a3-da3c-40b9-a38d-8651ea7112a9,e3ba6020-566d-4bac-a82f-1b952e3cde7a,Beauty,Australia,Crypto,Refunded,53.86,BOGO,26.93,26.93,2025-02-21
b319fa6e-3ae4-4976-ab7c-fc97d510f2b0,0bc8e9e4-be23-4d30-a6aa-4928611f36d5,Sports,South America,Credit Card,Completed,125.17,10OFF,12.52,112.65,2025-02-11
21b9505f-1f4d-4db1-a00d-2daf41ba7dd8,247d7e7c-fe77-4ebb-8464-20a6674595e9,Apparel,Australia,Debit Card,Refunded,61.17,10OFF,6.12,55.05,2025-03-18
7f58dfce-d8c6-4096-aa86-b0b7c53e89e9,f3f7ffa1-a9c0-4d35-b9dd-327be9881ce2,Beauty,North America,Apple Pay,Completed,63.92,10OFF,6.39,57.53,2025-01-26
93e05248-3bb4-407a-892f-a5a79a949930,5a37b1a2-4511-42d3-93ec-43be2896ca89,Electronics,South America,Crypto,Failed Payment,1045.59,None,0.0,1045.59,2025-03-14
2206936a-c5f1-4ba4-a38c-29116dbcd8ba,89f6c95d-4370-474a-8ddc-28996b7b7001,Home Goods,Australia,Crypto,Completed,127.85,10OFF,12.79,115.06,2025-04-04
1898516f-476c-4701-9b9e-f7b538411ff2,8af82c5a-23cb-4bc1-8d8e-ca7493d13daa,Home Goods,Asia,Apple Pay,Completed,391.44,10OFF,39.14,352.3,2025-02-27
a1a1de62-6898-4fe8-aead-bd63426d2a9f,27e182ab-e860-4ddf-859c-45e39651b36b,Beauty,South America,Debit Card,Failed Payment,85.75,10OFF,8.58,77.17,2025-03-24
3ce59212-e341-496e-94c6-af5a8d80e6d7,511937b9-7783-45a7-9c20-14142130d520,Sports,North America,PayPal,Completed,357.11,10OFF,35.71,321.4,2025-01-25
d7ef571b-69e4-4658-8202-260e5ad6fc26,053caf47-239c-4e75-bd21-29601c454290,Electronics,South America,Debit Card,Completed,721.78,None,0.0,721.78,2025-02-03
58bac5f2-f1c8-435f-8dfb-1f4a60cf2b6b,7250b129-cf18-4186-9582-db909ec2edc3,Apparel,Australia,Crypto,Completed,51.03,None,0.0,51.03,2025-02-23
458c05fc-88ae-4eee-a761-e3ad403f0db6,60319782-adaf-446b-b047-574272686685,Home Goods,Asia,PayPal,Refunded,335.19,None,0.0,335.19,2025-05-08
026eb396-8c74-4d3f-b04c-d07938610d75,2414333a-87a4-4328-9e53-752a4bf1a13d,Sports,South America,Apple Pay,Completed,226.89,None,0.0,226.89,2025-02-24
9aff1783-24ee-435f-a167-18af4cc2d262,20d4d72f-19a9-45cd-a5f3-cf5816894a5a,Beauty,Asia,Crypto,Completed,69.16,None,0.0,69.16,2025-01-13
e8343246-30b3-4d06-8e91-687fd4318737,d8984253-74bf-4396-b963-16269ec90da5,Sports,North America,Credit Card,Completed,189.45,None,0.0,189.45,2025-02-04
b49c2f97-d0df-40e7-95d2-7c1311190eb4,43bd1cc9-15f5-4c90-b543-4ce61d70deae,Electronics,Asia,PayPal,Completed,981.79,None,0.0,981.79,2025-04-09
893ec0da-dd1d-47ce-900b-87d0d4406a7e,6cfab702-5d4b-45ef-a562-458244e8a8eb,Beauty,Australia,Crypto,Completed,117.8,None,0.0,117.8,2025-03-24
c9b9e971-8fbd-48bc-b774-8761b82c0d4c,a2297f17-45d5-4e3e-933f-9da0cc440d55,Sports,Asia,Credit Card,Completed,196.64,FLASH15,29.5,167.14,2025-02-14
e630b690-1cfa-4e47-9aab-332a2c2133e5,7f522bb3-749b-41ab-a6ae-45c2e2bab387,Electronics,Europe,Apple Pay,Completed,247.24,10OFF,24.72,222.52,2025-02-13
4dae81fc-0c72-4ece-ae3b-83b5587a378c,98f0d464-2d49-4c5d-92f8-732d7e80e49f,Electronics,North America,Crypto,Completed,478.47,None,0.0,478.47,2025-03-12
cd92f051-7277-4ffa-9160-01c2db966f03,6e366618-7294-4dba-a1c3-6b69acda76f9,Apparel,Asia,Apple Pay,Completed,116.78,None,0.0,116.78,2025-03-07
e06d2fb1-d007-4b8f-8527-0d321def4166,8259ff1a-c962-4dce-b185-c683a85a536a,Beauty,Europe,PayPal,Completed,11.53,10OFF,1.15,10.38,2024-12-30
038b4718-3885-43da-8b61-6f2337d28557,6cf19b72-f341-4f62-be14-697945a1a292,Electronics,Australia,PayPal,Completed,1081.7,LOYALTY20,216.34,865.36,2024-12-14
b2a1af24-54b3-4c84-80ec-18c2e218a7df,41e46530-641c-48fe-96e2-b378966f03cd,Home Goods,North America,Crypto,Completed,105.53,LOYALTY20,21.11,84.42,2025-03-03
c4578050-7edd-41ce-b550-c6802f7c97bc,5b3a803b-a459-4431-aecf-8e3ac55f4406,Apparel,South America,Debit Card,Failed Payment,83.84,BOGO,41.92,41.92,2025-03-24
23e417a8-689d-42dc-9cf3-96c4663faa45,395f1d4d-bf7f-461e-ae90-8406e35e5cff,Apparel,Asia,Debit Card,Failed Payment,95.64,BOGO,47.82,47.82,2025-04-17
08feaff9-96f7-435b-8b7c-20b5f827d03b,cead7ff8-ab8c-4ea1-8b17-f89562c6f83c,Sports,Europe,PayPal,Completed,278.56,LOYALTY20,55.71,222.85,2025-04-10
39cd36b2-61e7-413d-8ea3-ef28b7c05498,b41dd1e6-2387-40ad-a230-0ce55506ec6d,Beauty,Australia,Apple Pay,Completed,24.59,None,0.0,24.59,2025-04-03
612e825e-af40-4bbf-97f9-5e40cd292fe0,1f5b185e-5fc3-48e3-8aeb-5699c909ec72,Home Goods,North America,Crypto,Refunded,215.82,None,0.0,215.82,2025-03-08
8626d1aa-4594-4cb4-a432-cf133d9e0747,0f57011b-8f8f-46a2-8ee2-11cafbc6bf5e,Apparel,Asia,Debit Card,Failed Payment,193.18,FLASH15,28.98,164.2,2025-04-16
612833d6-1b46-45bd-8ba8-932f0f938d3f,ea01e9d2-d71c-4d69-bee6-d582bd079006,Sports,South America,Apple Pay,Completed,323.91,None,0.0,323.91,2024-12-27
d335e545-768a-4146-8468-2a6314750897,367b0f7e-bf60-48e4-86d1-a469ff7de9ea,Home Goods,North America,Crypto,Refunded,452.83,FLASH15,67.92,384.91,2025-04-26
1444b43f-f964-4ba9-a0b7-b04dfca4f80a,84d58c59-dcbd-47f1-8c1e-98d70c433ffd,Electronics,Asia,Credit Card,Returned,856.65,10OFF,85.67,770.99,2025-01-17
bc6523ac-d40e-40e6-aef1-73e9b8a29eb1,c7da60f0-79a8-452a-b86f-88f8be7ea995,Electronics,South America,PayPal,Returned,935.96,10OFF,93.6,842.36,2024-12-24
596cdb26-cdc8-4dd0-92c4-fbe8d9a7b3d0,279ac8e7-af74-41ae-b84c-e10f5e417979,Apparel,North America,Crypto,Completed,186.14,BOGO,93.07,93.07,2025-04-21
caa824d0-bffa-4d53-8ae5-2973b7419980,050839e0-fcf6-46c2-8efc-d4820bb3b305,Home Goods,South America,Credit Card,Completed,59.48,FLASH15,8.92,50.56,2024-12-27
eac6149f-034e-4abb-b575-997f7945b198,d76ae4a7-081a-4106-ac7e-50d17bbf3810,Beauty,South America,PayPal,Returned,127.19,10OFF,12.72,114.47,2024-12-30
dcae4b10-b868-4909-baa3-2c6602d79dd9,366bd3f4-2524-422e-99cb-2f32da2266a2,Electronics,Europe,Credit Card,Completed,792.11,None,0.0,792.11,2025-04-01
88f7535f-81c1-4466-9bed-d464a839ac79,58a8ec1f-3a39-49dd-9605-ef3a668cd1bd,Apparel,Europe,Apple Pay,Completed,120.34,None,0.0,120.34,2025-01-21
896e59cc-47d5-408f-a49c-19fd2062924a,7b8db685-ed7e-4558-bcbb-f1c6c622819e,Electronics,Europe,Crypto,Returned,1049.97,BOGO,524.99,524.99,2025-02-05
72ada4a8-43ca-4054-80dd-213d76e3523a,75a50c84-0c18-450b-b5b8-401b8543fafc,Apparel,North America,Debit Card,Completed,149.53,None,0.0,149.53,2025-04-12
39cd2c2a-249a-4ab6-b97b-691b0c72640a,56355647-00b0-42e3-bafb-50b29c688ecd,Sports,South America,Credit Card,Failed Payment,45.68,None,0.0,45.68,2025-03-31
8812d40b-6095-4392-8986-04132956a2ef,6a2df050-602a-46b2-a4d3-225c4248e912,Beauty,North America,Crypto,Completed,40.27,10OFF,4.03,36.24,2025-02-14
67881774-0800-4829-b955-4664cc74ea4d,ab47b5c7-2eb9-4664-9db6-6da40c9cf5ae,Home Goods,South America,Debit Card,Completed,83.42,10OFF,8.34,75.08,2024-12-04
9f71e3b9-5666-4dc2-81b4-056aa8c02c85,1e9290ae-a31a-457e-9c5b-e22c433a7fe0,Electronics,North America,Crypto,Failed Payment,525.79,None,0.0,525.79,2025-03-31
6894af05-a91b-4e60-9ce6-8dc1dc340269,d6d28587-52da-4c61-88b8-1b66c2f7ca4a,Sports,North America,Apple Pay,Returned,287.81,BOGO,143.91,143.91,2025-05-20
f8dfabbf-49a6-46ef-bc34-157e837bf56c,20b44123-a51b-49c4-8390-a33a2bc59893,Sports,Asia,PayPal,Returned,167.24,None,0.0,167.24,2025-01-14
1f7c6ffd-f503-43a5-9f7c-dfc0dc127163,d91fcef6-969a-4e78-a44b-95ead0ac28b7,Electronics,North America,Apple Pay,Completed,649.14,BOGO,324.57,324.57,2025-02-07
802ad4c6-a23f-4536-b2bc-d16bcadda3d5,98eafe38-f8c0-40e5-b090-0f4d3f26458d,Apparel,South America,PayPal,Completed,133.27,None,0.0,133.27,2025-03-05
de7d4d6b-a7fd-4aa0-8a0e-44984d09624e,f942a994-c4ab-442b-99df-d5625d1302bc,Home Goods,Australia,Crypto,Completed,270.59,10OFF,27.06,243.53,2025-02-12
c91b8b3d-230a-4727-ae77-a83feb322d0a,e6188df7-f3d8-4f92-96e9-8897142be96e,Sports,Asia,Crypto,Returned,346.57,None,0.0,346.57,2025-03-05
a1161940-7a80-4194-836c-7813bc635a09,ad0bd85c-f419-459f-957f-bca67d2b2522,Sports,North America,PayPal,Completed,60.79,None,0.0,60.79,2024-12-11
f4e2dbba-c1bd-4fcd-8d7b-79e9c9c2821c,6b318747-23f4-4d92-95d4-a091e779c991,Home Goods,Europe,Apple Pay,Completed,326.56,BOGO,163.28,163.28,2025-04-20
29eedad1-2d7b-4f46-af88-e02f7c5e1449,e207d702-68e4-42d0-ba16-101e4321584a,Electronics,North America,Debit Card,Refunded,441.87,None,0.0,441.87,2025-01-03
dfc2b405-9928-46bf-814a-92d6dd0857fa,f42d1587-d9e4-4630-bc71-011fb91e8d53,Sports,Europe,Debit Card,Failed Payment,125.93,None,0.0,125.93,2025-02-05
2c2a79a6-b82f-46bb-b5ad-12139e4b2c79,fcfc725a-cc43-49f9-820a-30b129a59bd9,Beauty,North America,Credit Card,Completed,45.54,10OFF,4.55,40.99,2024-12-09
01918ed1-de54-4150-8234-ee153ca6f947,7eda42c4-74db-483f-b928-7ec64adb88fc,Sports,Europe,Crypto,Completed,41.05,10OFF,4.1,36.95,2024-12-22
710fe7e3-aa64-478f-97a7-539a9ee17e82,cea44e5a-6d9f-4c23-a283-5e6e9dc5baa7,Beauty,Asia,Apple Pay,Completed,52.68,None,0.0,52.68,2025-05-07
f82fa6c3-0a28-42d1-933e-b5270e390e4a,45f86cef-3b9d-4846-8e20-6680f7a6c5e0,Apparel,North America,Debit Card,Completed,135.72,LOYALTY20,27.14,108.58,2025-03-26
3baf3152-54d3-4604-a610-671c6b3bda6e,d53e0b61-9020-44df-a880-fc71d3ed7a47,Home Goods,South America,PayPal,Completed,284.66,10OFF,28.47,256.19,2025-01-22
8064c770-b3b9-4a6e-941f-17682f11297a,201bd4b0-3473-41ab-bd0b-13495ffe19d2,Apparel,South America,Apple Pay,Completed,94.47,None,0.0,94.47,2025-01-23
ba4f838a-5ddb-4f87-8fcb-318b451311bc,b4a20d9e-700e-452b-859d-b430b17153a2,Electronics,Europe,PayPal,Completed,977.87,10OFF,97.79,880.08,2025-04-12
79c6a8ca-9254-4b3d-9294-9eb05f609767,3000d51d-247f-48ac-b67a-171b50abab1c,Beauty,Europe,PayPal,Completed,110.85,None,0.0,110.85,2025-02-07
ccd73021-062d-4c19-add0-023206f68504,48da8d1a-8e48-478c-9796-628bc2b12508,Sports,North America,Debit Card,Refunded,202.93,FLASH15,30.44,172.49,2025-01-11
d7b6d1ee-384c-4843-9f0f-f2dfdad55df8,b831238a-8058-4e1c-b8bf-da1c2e7629a8,Home Goods,Asia,Crypto,Completed,79.93,None,0.0,79.93,2025-03-08
a07363e1-50ad-45c1-8d30-10420b80c7e3,980bb8d2-6de1-4bd8-9e93-22ff6dcb78cc,Home Goods,North America,Crypto,Completed,411.74,None,0.0,411.74,2025-01-22
2916398e-91f9-48a2-936d-1d120e7464eb,8ced70d2-cd92-49a3-85d3-120a422b50fd,Beauty,South America,Crypto,Completed,29.97,10OFF,3.0,26.97,2024-12-03
bab0e7a7-7701-4f64-b687-6556f74b9316,10ad118d-7423-462e-83d1-dc1379d8ce60,Home Goods,Europe,Apple Pay,Returned,377.47,None,0.0,377.47,2025-05-22
c77a0773-3e45-4c13-bb1d-f1beba8e3038,58ef98de-7dc3-485f-9859-9a277e734e3b,Beauty,North America,PayPal,Completed,15.08,None,0.0,15.08,2024-12-24
a9ef39e7-8d50-4638-942e-e26d046326f9,8f9de94f-9b4f-41fb-a172-fb83f66c6d3f,Beauty,North America,Apple Pay,Completed,42.74,FLASH15,6.41,36.33,2025-02-09
817a25c8-3b25-45c0-9c4f-f719765c1a64,a4b23871-25dd-4608-80e5-06d00900807b,Home Goods,South America,PayPal,Completed,327.33,BOGO,163.66,163.66,2025-03-02
63f0ef3e-55db-4e5b-ad57-568b898e8325,25ed96ff-5105-4675-9e5b-7802487486c3,Apparel,North America,Apple Pay,Completed,146.59,None,0.0,146.59,2025-01-30
8a69155f-9521-46ed-8047-4b9656d9d160,9ea2d1b2-d549-46c8-8f17-8deeb10493e1,Beauty,Australia,Debit Card,Completed,86.57,None,0.0,86.57,2025-04-21
8d960163-aa44-4c4c-9417-20d4d8c68f93,3c6dd879-99d9-4ed0-a87f-62ccf5e39799,Home Goods,Europe,Credit Card,Refunded,289.7,LOYALTY20,57.94,231.76,2025-01-21
545f1729-7b24-4ef5-a254-a6ad25d0a01f,58128b5a-6211-4c42-bf37-d59675abfe49,Home Goods,Asia,PayPal,Refunded,54.39,None,0.0,54.39,2025-01-01
439dcca8-9d09-4cad-9188-67276ccd897c,fbf02688-2a03-47af-bcbc-5f7b6cd93a7e,Sports,South America,Credit Card,Failed Payment,41.06,LOYALTY20,8.21,32.85,2025-03-07
60d6ded3-6fb2-48d0-84aa-afe1d375705f,e9897cf1-8253-4cf7-9bec-1408f52079f9,Home Goods,Asia,Apple Pay,Completed,354.85,None,0.0,354.85,2025-04-01
079eee0f-c0c4-40e1-a873-c556174b136e,f3fe5cf8-666c-4d5a-a2d6-1cc8d022b8b6,Electronics,South America,Apple Pay,Completed,750.41,BOGO,375.2,375.2,2024-12-22
132419a1-afef-4b2f-9239-d85e8d1e1b0f,1fc74d55-841b-4d1d-bcb9-f4b8686bfd79,Apparel,Asia,Debit Card,Failed Payment,166.03,BOGO,83.02,83.02,2025-05-26
646f2049-6d1a-4a5d-a47a-e2bc15ffeef6,0cc3a8e7-d7d5-42d6-b059-dc7a63d217b1,Home Goods,North America,PayPal,Returned,451.81,None,0.0,451.81,2025-04-29
cc84641e-cbde-47e4-9443-1bc8b74e64c6,cc08dfac-4ac8-4848-81df-95e7e1c6875b,Home Goods,North America,Apple Pay,Returned,323.25,None,0.0,323.25,2025-01-04
63d236f7-4e7c-4296-a3fa-a825ebc84300,ad867eb7-7be2-4f54-9217-2a1078f6cc61,Sports,Asia,Crypto,Returned,394.62,None,0.0,394.62,2025-03-02
e1094583-1d5b-4d17-85af-cdaa681b4b3b,d88b1a6b-5436-43d0-b312-8e49146d2547,Beauty,North America,PayPal,Completed,42.35,LOYALTY20,8.47,33.88,2024-12-23
3368e864-e68f-485e-9190-2dc44fa86517,b9437ac2-936e-4786-97d0-4442148bf868,Beauty,Australia,PayPal,Returned,91.4,None,0.0,91.4,2025-05-01
e33643ec-c1e3-4088-948e-7db98e5c556e,cb2aa8c7-d349-4735-9ba1-bd0ff0cec6ba,Home Goods,South America,Debit Card,Completed,470.21,BOGO,235.1,235.1,2024-11-30
c516de84-febb-4d24-b289-e6c943575a4b,9de2d0c3-d8a9-4183-a2b4-2df1a53ef0c6,Electronics,Australia,PayPal,Failed Payment,710.15,None,0.0,710.15,2024-12-02
ce6690a2-8f68-4364-b65b-c686e52984a5,46fab793-c627-462f-a6ba-96d53115cecc,Apparel,South America,Debit Card,Completed,40.65,10OFF,4.07,36.59,2025-05-12
2c299065-bdfc-4710-94e0-2298581aa930,6c14921d-4f0f-4183-bc13-77ce927e95dd,Apparel,Asia,Debit Card,Returned,45.16,None,0.0,45.16,2025-03-31
cdf82035-7737-4cd4-a4b0-ff4a1f157ba1,2da17d47-7d9b-431d-a053-f53d072eae2f,Beauty,Europe,PayPal,Refunded,16.27,None,0.0,16.27,2025-04-17
3928956e-d0bf-4bec-83fd-059079190346,72c3986d-2563-4991-971f-19f2bf13c03d,Apparel,Australia,Credit Card,Completed,53.14,None,0.0,53.14,2025-01-17
3635a525-cb5d-4d7a-8275-a96e85f26231,d3bbf1b1-5610-4a26-8813-faae1d79055e,Beauty,Asia,Credit Card,Completed,110.59,FLASH15,16.59,94.0,2024-12-31
7da82695-dc7a-4cb6-aea3-f85c56573e72,9d63705f-5c46-408f-8a6b-d2d3ed380b0d,Home Goods,North America,Credit Card,Completed,256.83,None,0.0,256.83,2025-04-05
2c66b79d-ede2-4d08-b7d7-653ea879bf36,965f7ad5-2e11-441e-a030-978bd9bdb59b,Apparel,South America,PayPal,Completed,120.27,LOYALTY20,24.05,96.22,2025-05-12
96e8baf5-f6b2-481b-a425-33d349ddaf54,2dffd3a0-e80b-4737-b129-cfb63f50909b,Beauty,Australia,Crypto,Completed,87.36,BOGO,43.68,43.68,2025-01-03
3a94b398-04df-49af-93cb-7f68bd3b7483,9f61f534-aa7a-4916-a368-cc54b1c49388,Apparel,North America,PayPal,Completed,175.36,None,0.0,175.36,2025-03-01
9d41d0ec-2597-409f-9d2e-23bdac2e0228,dba2b55c-6d63-4e86-a747-03595e6d31ef,Beauty,Asia,Apple Pay,Completed,138.91,None,0.0,138.91,2025-02-02
3f3c742d-1dab-49e5-a38c-b37d727cd96d,076ead26-31fa-4625-94cc-ad9aa5d35d75,Beauty,North America,PayPal,Completed,109.66,10OFF,10.97,98.69,2025-05-20
fc41609f-81c0-4a22-8543-6fc1a2374a8e,8f2aef5d-bbe9-4b60-a2a2-2c52be21a679,Beauty,North America,PayPal,Completed,92.94,BOGO,46.47,46.47,2025-03-10
29f2ade2-8e1f-4abb-8d74-ad0abc1c4ffc,f73f5a4a-8b39-4dc1-ad5d-9b74905652aa,Apparel,Asia,Crypto,Completed,28.73,10OFF,2.87,25.86,2025-03-19
d8fc44cf-3c99-4ae5-bd81-b0fa0648ae1d,d566152e-52cc-45a2-9935-7882cddb7e36,Sports,Australia,Credit Card,Completed,190.03,LOYALTY20,38.01,152.02,2025-02-13
72989d64-abef-4e66-9735-ea3d7d1abe05,a8758b19-7c21-41f0-8446-1ba2d642d282,Sports,North America,Debit Card,Failed Payment,139.72,None,0.0,139.72,2025-05-22
2c0209b8-e62c-444f-8ccc-b481a4d0b3ae,dcc8fe17-d0d7-40f0-af7d-00c477aade6d,Apparel,Asia,Crypto,Completed,110.76,FLASH15,16.61,94.15,2025-03-10
1d8b6390-1d6a-4438-ae93-a0cdd69e7f17,8e55ffd8-d935-4a65-8db6-29e8e36a22a8,Home Goods,Asia,Crypto,Completed,52.2,None,0.0,52.2,2025-02-02
16e1dbdb-c138-4e06-93cd-e21e017dbacb,1fe96e68-d9d2-4152-9172-d1b16a3ea8d3,Beauty,South America,PayPal,Completed,86.73,None,0.0,86.73,2025-03-05
010276e6-1c81-41dd-8b68-c97f58cc8486,8a2b5178-b1f5-4d2e-aa81-3b3b1036bdeb,Apparel,Asia,Credit Card,Returned,157.32,LOYALTY20,31.46,125.86,2024-12-29
a57ef2db-5a56-4d79-8e0b-7d4f5b8d6014,ccd82c32-e952-4644-b08d-2a27a3bef16f,Electronics,Europe,Debit Card,Completed,1012.63,BOGO,506.31,506.31,2025-05-13
7de5bcad-118a-4bf0-91ff-3823125fa423,6a2cdd90-3ee6-4d5f-8391-36185b131852,Beauty,Australia,Crypto,Completed,107.72,None,0.0,107.72,2025-05-18
7dafd66c-0667-4ea0-a3b5-eeeeeb2f5a30,2886a2b5-e54d-4fd4-a8fd-ea924aae1623,Beauty,Asia,PayPal,Failed Payment,65.67,None,0.0,65.67,2025-03-25
d8948f10-dccf-4ec5-a6b1-11789705a298,d8a43d30-5454-4eb2-9b33-8cf0225c2aa9,Beauty,North America,Credit Card,Completed,59.08,None,0.0,59.08,2025-01-22
fb1587b6-2f8b-415c-b0cf-500275b23c25,ebe875b7-0af6-4d21-91b2-c63d7e1b1b6e,Sports,Australia,Apple Pay,Completed,147.54,10OFF,14.75,132.79,2025-04-23
98f867f9-15c8-46d3-ba7b-51994129d255,be0875ad-f662-4be3-9f59-26a6362f9ca5,Home Goods,Australia,Apple Pay,Completed,480.11,None,0.0,480.11,2024-12-11
2e8d652c-e9d1-4343-9324-4057979b955b,08f69cb8-6542-46f6-ac65-a086498683b4,Home Goods,Australia,Crypto,Refunded,345.5,None,0.0,345.5,2024-12-17
11df7f75-73aa-4f81-b653-38ff5428df68,c2c662fa-ecf3-4186-9d5f-f596f1506373,Apparel,North America,Apple Pay,Completed,49.17,10OFF,4.92,44.25,2024-12-29
7cbe7f30-94e6-4f7e-a121-055cc55fc897,62ba2d33-0493-4cc3-88f2-c410e81def3f,Sports,South America,PayPal,Failed Payment,40.73,10OFF,4.07,36.66,2025-04-30
afe93933-2313-47bc-9e97-205aeb75e44e,87ba236a-2be7-4d7b-a28a-604e07a18fba,Electronics,South America,Credit Card,Completed,511.96,10OFF,51.2,460.76,2025-02-04
ba377703-bd48-4407-9e8a-0495c84f8fd4,9de42d9c-3301-4c01-9385-5c057d8350e8,Beauty,Europe,Credit Card,Refunded,143.57,10OFF,14.36,129.21,2024-12-07
08ba2a02-f38c-4a29-a313-b822694fe536,3d35339f-fdf2-4d03-bdd6-7962d4edf023,Sports,Australia,Credit Card,Completed,386.52,LOYALTY20,77.3,309.22,2025-04-23
e8d2e3ea-eda1-4b51-907d-f30488dcf4d3,d68415e4-4dca-45b6-8a00-34d3a9bfc969,Beauty,South America,Debit Card,Completed,28.54,None,0.0,28.54,2025-02-18
953aed88-b5a2-4eed-9d10-5146e5ab5683,15fa5d87-9c00-40f5-9055-b0f36719c0d8,Beauty,Asia,Debit Card,Completed,101.75,FLASH15,15.26,86.49,2024-12-27
14ae0f29-734c-4b71-a1ee-ea98d3b8ef09,7900f35d-edd4-4751-8011-42a8aec74c0e,Beauty,North America,Crypto,Completed,133.01,None,0.0,133.01,2025-04-25
